attr2888,attr2889,attr2890,attr2891,attr2892,attr2893,attr2894,attr2895,attr2896,attr2897,attr2898,attr2899,id,classification
-0.32,0.295,0.521,0.545,0.54,0.52,0.52,0.105,0.296,-0.036,-0.036,0.536,Copia-15_GM-I,1.1.2
-0.368,0.196,0.383,0.687,0.537,0.382,0.382,-0.035,0.194,0.072,0.072,0.532,Copia-15_GM-LTR,1.1.2
-0.246,0.241,0.437,0.463,0.45,0.436,0.436,0.126,0.242,-0.11,-0.11,0.447,Copia-15_GR-I,1.1.2
-0.392,0.404,0.631,0.677,0.679,0.63,0.63,0.244,0.41,0.075,0.075,0.676,Copia-15_GR-LTR,1.1.2
-0.336,0.26,0.502,0.539,0.523,0.502,0.502,0.165,0.262,-0.041,-0.041,0.519,Copia-15_JC-I,1.1.2
-0.171,0.522,0.752,0.398,0.544,0.752,0.752,0.252,0.53,-0.131,-0.131,0.542,Copia-15_JC-LTR,1.1.2
-0.255,0.171,0.394,0.559,0.494,0.393,0.393,0.106,0.172,-0.054,-0.054,0.491,Copia-15_LH-I,1.1.2
-0.618,0.12,0.163,0.52,0.432,0.161,0.161,0.009,0.114,-0.102,-0.102,0.429,Copia-15_LH-LTR,1.1.2
-0.228,0.149,0.33,0.456,0.394,0.329,0.329,0.03,0.149,-0.131,-0.131,0.39,Copia-15_LU-I,1.1.2
-0.353,0.178,0.458,0.496,0.518,0.456,0.456,-0.07,0.182,-0.04,-0.04,0.514,Copia-15_LU-LTR,1.1.2
-0.339,0.138,0.342,0.551,0.451,0.341,0.341,0.091,0.138,-0.054,-0.054,0.447,Copia-15_Mad-I,1.1.2
-0.45,0.183,0.218,0.55,0.354,0.217,0.217,0.007,0.181,0.011,0.011,0.352,Copia-15_Mad-LTR,1.1.2
-0.284,0.205,0.415,0.551,0.484,0.414,0.414,0.086,0.206,-0.054,-0.054,0.481,Copia-15_MLP-I,1.1.2
-0.355,0.27,0.371,0.275,0.342,0.369,0.369,0.108,0.266,-0.227,-0.227,0.34,Copia-15_MLP-LTR,1.1.2
-0.22,0.235,0.437,0.455,0.451,0.436,0.436,0.104,0.236,-0.119,-0.119,0.447,Copia-15_MN-I,1.1.2
-0.235,0.261,0.466,0.418,0.435,0.464,0.464,0.005,0.263,-0.178,-0.178,0.43,Copia-15_MN-LTR,1.1.2
-0.284,0.191,0.375,0.501,0.419,0.374,0.374,0.118,0.191,-0.086,-0.086,0.415,Copia-15_NN-I,1.1.2
-0.321,0.274,0.593,0.627,0.663,0.591,0.591,0.216,0.278,-0.043,-0.043,0.659,Copia-15_NN-LTR,1.1.2
-0.337,0.354,0.584,0.498,0.552,0.583,0.583,0.183,0.357,-0.055,-0.055,0.548,Copia-15_OS-I,1.1.2
-0.187,0.141,0.333,0.606,0.438,0.332,0.332,0.018,0.142,-0.033,-0.033,0.434,Copia-15_OS-LTR,1.1.2
-0.238,0.148,0.323,0.442,0.385,0.322,0.322,0.064,0.148,-0.141,-0.141,0.382,Copia-15_PAb-I,1.1.2
-0.355,0.196,0.321,0.473,0.48,0.32,0.32,-0.003,0.194,-0.015,-0.015,0.477,Copia-15_PAb-LTR,1.1.2
-0.212,0.143,0.35,0.595,0.458,0.35,0.35,0.112,0.143,-0.017,-0.017,0.455,Copia-15_PGr-I,1.1.2
-0.371,0.152,0.321,0.499,0.425,0.32,0.32,0.048,0.149,-0.121,-0.121,0.421,Copia-15_PGr-LTR,1.1.2
-0.21,0.051,0.203,0.545,0.36,0.203,0.203,0.02,0.05,-0.076,-0.076,0.357,Copia-15_PIT-I,1.1.2
-0.219,0.017,0.161,0.349,0.177,0.161,0.161,0.01,0.014,-0.185,-0.185,0.174,Copia-15_PIT-LTR,1.1.2
-0.242,0.164,0.348,0.446,0.387,0.347,0.347,0.063,0.164,-0.126,-0.126,0.383,Copia-15_PPe-I,1.1.2
-0.22,0.334,0.665,0.658,0.692,0.662,0.662,0.24,0.341,-0.001,-0.001,0.686,Copia-15_PPe-LTR,1.1.2
-0.22,0.03,0.14,0.419,0.253,0.139,0.139,0.001,0.028,-0.138,-0.138,0.251,Copia-15_PSo-I,1.1.2
-0.243,0.131,0.297,0.496,0.394,0.296,0.296,0.023,0.13,-0.057,-0.057,0.391,Copia-15_PSo-LTR,1.1.2
-0.338,0.096,0.266,0.562,0.392,0.265,0.265,0.059,0.095,-0.047,-0.047,0.389,Copia-15_PTc-I,1.1.2
-0.427,0.099,0.235,0.542,0.368,0.234,0.234,0.012,0.097,-0.076,-0.076,0.366,Copia-15_PTc-LTR,1.1.2
-0.236,0.126,0.361,0.605,0.495,0.36,0.36,0.152,0.127,-0.032,-0.032,0.491,Copia-15_PTrit-I,1.1.2
-0.35,0.128,0.286,0.63,0.381,0.286,0.286,0.02,0.125,-0.041,-0.041,0.377,Copia-15_PTrit-LTR,1.1.2
-0.246,0.206,0.394,0.412,0.411,0.393,0.393,0.033,0.207,-0.152,-0.152,0.407,Copia-15_PX-I,1.1.2
-0.416,0.166,0.344,0.364,0.412,0.343,0.343,-0.007,0.164,-0.154,-0.154,0.409,Copia-15_PX-LTR,1.1.2
-0.309,0.25,0.449,0.528,0.482,0.448,0.448,0.12,0.251,-0.075,-0.075,0.478,Copia-15_RC-I,1.1.2
-0.488,0.142,0.374,0.376,0.487,0.373,0.373,0.012,0.143,-0.037,-0.037,0.484,Copia-15_RC-LTR,1.1.2
-0.274,0.181,0.365,0.559,0.489,0.364,0.364,0.036,0.18,-0.06,-0.06,0.485,Copia-15_SB-I,1.1.2
-0.332,0.13,0.338,0.658,0.486,0.337,0.337,0.119,0.131,-0.052,-0.052,0.483,Copia-15_SB-LTR,1.1.2
-0.291,0.245,0.491,0.555,0.548,0.49,0.49,0.157,0.247,-0.032,-0.032,0.545,Copia-15_SI-I,1.1.2
-0.553,0.171,0.337,0.511,0.493,0.335,0.335,0.147,0.17,-0.115,-0.115,0.49,Copia-15_SI-LTR,1.1.2
-0.342,0.215,0.482,0.546,0.545,0.481,0.481,0.176,0.217,-0.074,-0.074,0.542,Copia-15_ST-I,1.1.2
-0.236,0.244,0.399,0.287,0.398,0.398,0.398,0.043,0.249,-0.107,-0.107,0.395,Copia-15_ST-LTR,1.1.2
-0.317,0.241,0.454,0.524,0.495,0.454,0.454,0.099,0.242,-0.04,-0.04,0.491,Copia-15_TC-I,1.1.2
-0.264,0.27,0.53,0.585,0.607,0.528,0.528,0.194,0.272,0.011,0.011,0.602,Copia-15_TC-LTR,1.1.2
-0.29,0.08,0.248,0.542,0.374,0.248,0.248,0.084,0.079,-0.069,-0.069,0.371,Copia-160_CCri-I,1.1.2
-0.248,0.153,0.429,0.894,0.63,0.428,0.428,0.205,0.156,0.109,0.109,0.627,Copia-160_CCri-LTR,1.1.2
-0.244,0.127,0.317,0.518,0.421,0.316,0.316,0.06,0.126,-0.084,-0.084,0.418,Copia-161_CCri-I,1.1.2
-0.407,0.224,0.384,0.537,0.446,0.383,0.383,0.161,0.223,-0.039,-0.039,0.442,Copia-161_CCri-LTR,1.1.2
-0.385,0.103,0.305,0.614,0.451,0.304,0.304,0.149,0.102,-0.022,-0.022,0.448,Copia-162_CCri-I,1.1.2
-0.3,0.057,0.152,0.439,0.331,0.151,0.151,0.071,0.056,-0.175,-0.175,0.328,Copia-162_CCri-LTR,1.1.2
-0.371,0.098,0.299,0.594,0.432,0.298,0.298,0.13,0.098,-0.033,-0.033,0.429,Copia-163_CCri-I,1.1.2
-0.419,0.134,0.312,0.74,0.549,0.31,0.31,0.147,0.134,-0.037,-0.037,0.546,Copia-163_CCri-LTR,1.1.2
-0.421,0.082,0.262,0.576,0.383,0.262,0.262,0.133,0.082,-0.054,-0.054,0.381,Copia-164_CCri-I,1.1.2
-0.289,0.098,0.111,0.349,0.202,0.11,0.11,0.074,0.095,-0.314,-0.314,0.2,Copia-164_CCri-LTR,1.1.2
-0.25,0.247,0.541,0.708,0.665,0.54,0.54,0.206,0.251,0.026,0.026,0.66,Copia-165_CCri-I,1.1.2
-0.314,0.115,0.293,0.607,0.462,0.292,0.292,0.078,0.114,-0.043,-0.043,0.459,Copia-166_CCri-I,1.1.2
-0.326,0.109,0.31,0.786,0.527,0.309,0.309,0.144,0.109,0.035,0.035,0.522,Copia-166_CCri-LTR,1.1.2
-0.317,0.15,0.343,0.567,0.446,0.342,0.342,0.138,0.15,-0.041,-0.041,0.443,Copia-167_CCri-I,1.1.2
-0.377,0.2,0.331,0.615,0.415,0.331,0.331,0.105,0.198,0.026,0.026,0.41,Copia-167_CCri-LTR,1.1.2
-0.392,0.05,0.214,0.41,0.37,0.213,0.213,0.05,0.05,-0.212,-0.212,0.367,Copia-168B_CCri-LTR,1.1.2
-0.385,0.014,0.217,0.486,0.403,0.215,0.215,0.057,0.015,-0.136,-0.136,0.4,Copia-168_CCri-LTR,1.1.2
-0.219,0.107,0.302,0.554,0.416,0.302,0.302,0.101,0.107,-0.017,-0.017,0.413,Copia-16_AA-I,1.1.2
-0.353,0.333,0.634,0.646,0.62,0.635,0.635,0.255,0.338,0.005,0.005,0.615,Copia-16_AA-LTR,1.1.2
-0.325,0.174,0.387,0.527,0.473,0.386,0.386,0.105,0.174,-0.07,-0.07,0.469,Copia-16_AIp-I,1.1.2
-0.374,0.359,0.519,0.474,0.49,0.518,0.518,0.316,0.361,-0.078,-0.078,0.488,Copia-16_AIp-LTR,1.1.2
-0.24,0.183,0.339,0.441,0.391,0.338,0.338,0.054,0.183,-0.121,-0.121,0.387,Copia-16_ALY-I,1.1.2
-0.142,0.26,0.282,0.308,0.275,0.28,0.28,0.006,0.26,-0.146,-0.146,0.269,Copia-16_ALY-LTR,1.1.2
-0.338,0.226,0.461,0.55,0.516,0.46,0.46,0.156,0.227,-0.05,-0.05,0.513,Copia-16_ATr-I,1.1.2
-0.44,0.254,0.513,0.484,0.545,0.511,0.511,0.093,0.259,-0.091,-0.091,0.543,Copia-16_ATr-LTR,1.1.2
-0.311,0.151,0.314,0.541,0.414,0.314,0.314,0.073,0.15,-0.085,-0.085,0.411,Copia-16_BD-I,1.1.2
-0.451,0.355,0.417,0.633,0.439,0.417,0.417,0.214,0.352,-0.004,-0.004,0.436,Copia-16_BD-LTR,1.1.2
-0.326,0.176,0.368,0.519,0.446,0.367,0.367,0.101,0.176,-0.07,-0.07,0.443,Copia-16_BG-I,1.1.2
-0.358,0.109,0.23,0.474,0.398,0.228,0.228,0.019,0.106,-0.098,-0.098,0.395,Copia-16_BG-LTR,1.1.2
-0.299,0.165,0.337,0.498,0.412,0.336,0.336,0.107,0.165,-0.1,-0.1,0.408,Copia-16_BRa-I,1.1.2
-0.398,0.292,0.456,0.42,0.47,0.454,0.454,0.223,0.295,-0.124,-0.124,0.468,Copia-16_BRa-LTR,1.1.2
-0.283,0.194,0.414,0.602,0.497,0.413,0.413,0.146,0.196,-0.044,-0.044,0.494,Copia-16_CCri-I,1.1.2
-0.269,0.284,0.565,0.717,0.589,0.564,0.564,0.22,0.288,0.004,0.004,0.584,Copia-16_CCri-LTR,1.1.2
-0.302,0.207,0.401,0.519,0.454,0.4,0.4,0.101,0.207,-0.08,-0.08,0.45,Copia-16_CP-I,1.1.2
-0.293,0.259,0.513,0.678,0.582,0.511,0.511,0.14,0.263,-0.034,-0.034,0.577,Copia-16_CP-LTR,1.1.2
-0.19,0.059,0.208,0.48,0.31,0.207,0.207,0.053,0.058,-0.098,-0.098,0.307,Copia-16_CQ-I,1.1.2
-0.344,0.273,0.643,0.808,0.728,0.642,0.642,0.319,0.279,0.115,0.115,0.723,Copia-16_CQ-LTR,1.1.2
-0.257,0.197,0.428,0.557,0.477,0.427,0.427,0.135,0.198,-0.087,-0.087,0.473,Copia-16_DPu-I,1.1.2
-0.314,0.105,0.274,0.505,0.369,0.273,0.273,0.194,0.106,-0.1,-0.1,0.365,Copia-16_DPu-LTR,1.1.2
-0.29,0.033,0.289,0.65,0.496,0.288,0.288,0.038,0.034,-0.069,-0.069,0.492,Copia-16_DR-I,1.1.2
-0.366,0.237,0.482,0.416,0.477,0.481,0.481,0.062,0.24,-0.178,-0.178,0.474,Copia-16_DR-LTR,1.1.2
-0.299,0.239,0.436,0.602,0.512,0.435,0.435,0.087,0.239,-0.036,-0.036,0.508,Copia-16_ECa-I,1.1.2
-0.194,0.181,0.439,0.735,0.576,0.438,0.438,0.154,0.184,0.075,0.075,0.573,Copia-16_ECa-LTR,1.1.2
-0.222,0.203,0.335,0.398,0.345,0.335,0.335,0.075,0.202,-0.161,-0.161,0.341,Copia-16_EPa-I,1.1.2
-0.154,0.238,0.399,0.408,0.372,0.398,0.398,0.012,0.239,-0.174,-0.174,0.368,Copia-16_EPa-LTR,1.1.2
-0.292,0.251,0.451,0.419,0.437,0.45,0.45,0.091,0.252,-0.14,-0.14,0.433,Copia-16_FV-I,1.1.2
-0.395,0.182,0.377,0.39,0.416,0.374,0.374,0.17,0.184,-0.163,-0.163,0.413,Copia-16_FV-LTR,1.1.2
-0.207,0.223,0.408,0.386,0.403,0.407,0.407,0.082,0.224,-0.161,-0.161,0.399,Copia-16_GM-I,1.1.2
-0.343,0.459,0.602,0.331,0.412,0.602,0.602,0.35,0.461,-0.128,-0.128,0.409,Copia-16_GM-LTR,1.1.2
-0.346,0.209,0.427,0.474,0.451,0.426,0.426,0.11,0.21,-0.091,-0.091,0.447,Copia-16_GR-I,1.1.2
-0.479,0.282,0.46,0.295,0.434,0.458,0.458,0.182,0.285,-0.142,-0.142,0.432,Copia-16_GR-LTR,1.1.2
-0.294,0.191,0.424,0.552,0.493,0.423,0.423,0.112,0.192,-0.052,-0.052,0.489,Copia-16_JC-I,1.1.2
-0.787,0.214,0.206,0.316,0.268,0.205,0.205,-0.007,0.211,-0.054,-0.054,0.266,Copia-16_JC-LTR,1.1.2
-0.324,0.092,0.255,0.434,0.344,0.254,0.254,0.044,0.09,-0.143,-0.143,0.341,Copia-16_LU-I,1.1.2
-0.294,0.15,0.361,0.525,0.489,0.36,0.36,-0.012,0.15,-0.041,-0.041,0.484,Copia-16_LU-LTR,1.1.2
-0.256,0.143,0.326,0.47,0.4,0.325,0.325,0.079,0.142,-0.113,-0.113,0.396,Copia-16_Mad-I,1.1.2
-0.347,0.14,0.28,0.337,0.367,0.279,0.279,0.014,0.138,-0.179,-0.179,0.364,Copia-16_Mad-LTR,1.1.2
-0.244,0.212,0.43,0.514,0.464,0.429,0.429,0.098,0.213,-0.083,-0.083,0.46,Copia-16_MLP-I,1.1.2
-0.22,0.005,0.198,0.395,0.356,0.195,0.195,-0.038,0.005,-0.128,-0.128,0.353,Copia-16_MLP-LTR,1.1.2
-0.261,0.212,0.423,0.515,0.45,0.422,0.422,0.133,0.213,-0.087,-0.087,0.446,Copia-16_MN-I,1.1.2
-0.346,0.294,0.42,0.443,0.389,0.42,0.42,-0.051,0.295,-0.075,-0.075,0.384,Copia-16_MN-LTR,1.1.2
-0.315,0.273,0.497,0.538,0.521,0.496,0.496,0.124,0.274,-0.068,-0.068,0.518,Copia-16_NN-I,1.1.2
-0.635,0.32,0.454,0.542,0.462,0.452,0.452,0.169,0.32,-0.009,-0.009,0.46,Copia-16_NN-LTR,1.1.2
-0.323,0.193,0.417,0.717,0.555,0.416,0.416,0.097,0.194,0.024,0.024,0.552,Copia-16_OS-I,1.1.2
-0.476,0.158,0.204,0.55,0.358,0.202,0.202,-0.045,0.152,-0.062,-0.062,0.356,Copia-16_OS-LTR,1.1.2
-0.304,0.264,0.468,0.489,0.472,0.467,0.467,0.129,0.265,-0.06,-0.06,0.467,Copia-16_PAb-I,1.1.2
-0.408,0.355,0.617,0.61,0.568,0.616,0.616,0.251,0.359,-0.069,-0.069,0.563,Copia-16_PAb-LTR,1.1.2
-0.224,0.228,0.438,0.541,0.508,0.438,0.438,0.154,0.23,-0.054,-0.054,0.505,Copia-16_PGr-I,1.1.2
-0.376,0.249,0.533,0.565,0.588,0.531,0.531,0.104,0.253,-0.099,-0.099,0.584,Copia-16_PGr-LTR,1.1.2
-0.235,0.054,0.184,0.481,0.305,0.184,0.184,0.021,0.052,-0.096,-0.096,0.301,Copia-16_PIT-I,1.1.2
-0.339,0.081,0.251,0.548,0.461,0.25,0.25,0.088,0.079,-0.081,-0.081,0.458,Copia-16_PIT-LTR,1.1.2
-0.328,0.177,0.431,0.644,0.53,0.43,0.43,0.112,0.179,-0.016,-0.016,0.526,Copia-16_PPe-I,1.1.2
-0.414,0.163,0.306,0.368,0.305,0.306,0.306,-0.035,0.164,-0.068,-0.068,0.303,Copia-16_PPe-LTR,1.1.2
-0.21,0.062,0.223,0.485,0.347,0.222,0.222,0.017,0.061,-0.118,-0.118,0.344,Copia-16_PSo-I,1.1.2
-0.342,0.09,0.181,0.481,0.284,0.181,0.181,-0.009,0.087,-0.099,-0.099,0.281,Copia-16_PSo-LTR,1.1.2
-0.283,0.136,0.307,0.516,0.402,0.306,0.306,0.097,0.136,-0.058,-0.058,0.4,Copia-16_PTc-I,1.1.2
-0.332,0.17,0.371,0.483,0.467,0.371,0.371,0.112,0.171,-0.065,-0.065,0.465,Copia-16_PTc-LTR,1.1.2
-0.262,0.157,0.369,0.616,0.482,0.368,0.368,0.127,0.158,-0.033,-0.033,0.479,Copia-16_PTrit-I,1.1.2
-0.381,0.013,0.173,0.411,0.346,0.17,0.17,-0.113,0.012,-0.242,-0.242,0.343,Copia-16_PTrit-LTR,1.1.2
-0.321,0.186,0.395,0.551,0.448,0.394,0.394,0.105,0.186,-0.078,-0.078,0.444,Copia-16_PX-I,1.1.2
-0.55,0.301,0.433,0.489,0.462,0.431,0.431,0.057,0.301,0.001,0.001,0.46,Copia-16_PX-LTR,1.1.2
-0.283,0.229,0.482,0.649,0.547,0.481,0.481,0.154,0.231,-0.028,-0.028,0.543,Copia-16_RC-I,1.1.2
-0.341,0.163,0.347,0.49,0.414,0.345,0.345,0.175,0.163,-0.107,-0.107,0.411,Copia-16_RC-LTR,1.1.2
-0.223,-0.017,0.067,0.404,0.21,0.066,0.066,0.002,-0.018,-0.132,-0.132,0.209,Copia-16_SB-I,1.1.2
-0.32,0.08,0.286,0.407,0.33,0.285,0.285,0.16,0.081,-0.15,-0.15,0.326,Copia-16_SB-LTR,1.1.2
-0.268,0.207,0.436,0.57,0.521,0.435,0.435,0.155,0.208,-0.047,-0.047,0.517,Copia-16_SI-I,1.1.2
-0.416,0.171,0.302,0.553,0.458,0.3,0.3,0.14,0.171,-0.064,-0.064,0.454,Copia-16_SI-LTR,1.1.2
-0.241,0.269,0.481,0.508,0.492,0.481,0.481,0.117,0.27,-0.081,-0.081,0.488,Copia-16_ST-I,1.1.2
-0.251,0.36,0.587,0.528,0.578,0.586,0.586,0.238,0.362,-0.069,-0.069,0.571,Copia-16_ST-LTR,1.1.2
-0.283,0.292,0.525,0.549,0.542,0.524,0.524,0.173,0.295,-0.03,-0.03,0.538,Copia-16_TC-I,1.1.2
-0.311,0.287,0.525,0.525,0.579,0.524,0.524,0.137,0.291,-0.066,-0.066,0.575,Copia-16_TC-LTR,1.1.2
-0.178,0.087,0.285,0.559,0.415,0.284,0.284,0.073,0.087,-0.036,-0.036,0.412,Copia-17_AA-I,1.1.2
-0.372,-0.011,0.207,0.606,0.51,0.204,0.204,0.044,-0.011,0.078,0.078,0.508,Copia-17_AA-LTR,1.1.2
-0.283,0.216,0.431,0.5,0.465,0.43,0.43,0.095,0.217,-0.098,-0.098,0.462,Copia-17_AIp-I,1.1.2
-0.406,0.263,0.417,0.383,0.4,0.415,0.415,0.076,0.263,-0.131,-0.131,0.394,Copia-17_AIp-LTR,1.1.2
-0.255,0.169,0.352,0.558,0.424,0.351,0.351,0.052,0.169,-0.057,-0.057,0.421,Copia-17_ALY-I,1.1.2
-0.531,0.35,0.411,0.589,0.462,0.41,0.41,0.133,0.348,0.084,0.084,0.458,Copia-17_ALY-LTR,1.1.2
-0.253,0.41,0.708,0.552,0.636,0.707,0.707,0.248,0.415,-0.04,-0.04,0.632,Copia-17_ATr-I,1.1.2
-0.478,0.271,0.525,0.69,0.597,0.524,0.524,-0.036,0.275,0.097,0.097,0.595,Copia-17_ATr-LTR,1.1.2
-0.249,0.134,0.288,0.523,0.382,0.287,0.287,0.07,0.133,-0.088,-0.088,0.378,Copia-17_BD-I,1.1.2
-0.3,0.216,0.372,0.619,0.441,0.372,0.372,0.106,0.216,-0.045,-0.045,0.438,Copia-17_BD-LTR,1.1.2
-0.28,0.186,0.409,0.561,0.506,0.408,0.408,0.128,0.186,-0.068,-0.068,0.502,Copia-17_BG-I,1.1.2
-0.517,-0.047,0.167,0.515,0.391,0.165,0.165,0.09,-0.047,-0.1,-0.1,0.386,Copia-17_BG-LTR,1.1.2
-0.277,0.142,0.315,0.486,0.392,0.314,0.314,0.048,0.142,-0.119,-0.119,0.389,Copia-17_BRa-I,1.1.2
-0.481,0.023,0.141,0.586,0.49,0.138,0.138,-0.066,0.019,0.001,0.001,0.489,Copia-17_BRa-LTR,1.1.2
-0.426,0.093,0.265,0.564,0.391,0.264,0.264,0.145,0.092,-0.047,-0.047,0.388,Copia-17_CCri-I,1.1.2
-0.368,0.111,0.104,0.581,0.322,0.103,0.103,0.026,0.106,-0.144,-0.144,0.319,Copia-17_CCri-LTR,1.1.2
-0.225,0.223,0.393,0.401,0.395,0.392,0.392,0.053,0.224,-0.142,-0.142,0.39,Copia-17_CP-I,1.1.2
-0.225,0.367,0.69,0.675,0.676,0.689,0.689,0.274,0.372,0.031,0.031,0.671,Copia-17_CP-LTR,1.1.2
-0.173,0.047,0.193,0.475,0.309,0.192,0.192,0.049,0.046,-0.108,-0.108,0.306,Copia-17_CQ-I,1.1.2
-0.316,0.283,0.646,0.851,0.831,0.644,0.644,0.236,0.284,0.093,0.093,0.825,Copia-17_CQ-LTR,1.1.2
-0.288,0.156,0.381,0.537,0.462,0.38,0.38,0.148,0.158,-0.078,-0.078,0.459,Copia-17_DPu-I,1.1.2
-0.421,0.136,0.298,0.526,0.426,0.297,0.297,0.044,0.137,-0.154,-0.154,0.421,Copia-17_DPu-LTR,1.1.2
-0.405,0.147,0.339,0.496,0.429,0.338,0.338,0.015,0.147,-0.107,-0.107,0.426,Copia-17_DR-LTR,1.1.2
-0.311,0.223,0.468,0.594,0.534,0.467,0.467,0.149,0.225,-0.031,-0.031,0.531,Copia-17_ECa-I,1.1.2
-0.364,0.311,0.459,0.389,0.381,0.459,0.459,0.042,0.312,-0.132,-0.132,0.379,Copia-17_ECa-LTR,1.1.2
-0.297,0.135,0.325,0.523,0.419,0.323,0.323,0.079,0.135,-0.1,-0.1,0.415,Copia-17_EPa-I,1.1.2
-0.245,0.379,0.584,0.462,0.479,0.583,0.583,0.258,0.381,-0.154,-0.154,0.474,Copia-17_EPa-LTR,1.1.2
-0.323,0.219,0.409,0.511,0.441,0.408,0.408,0.097,0.22,-0.081,-0.081,0.438,Copia-17_FV-I,1.1.2
-0.607,0.355,0.458,0.457,0.41,0.457,0.457,0.28,0.355,0.003,0.003,0.408,Copia-17_FV-LTR,1.1.2
-0.218,0.229,0.432,0.437,0.44,0.431,0.431,0.111,0.23,-0.11,-0.11,0.435,Copia-17_GM-I,1.1.2
-0.306,0.533,0.727,0.435,0.552,0.726,0.726,0.338,0.538,-0.17,-0.17,0.549,Copia-17_GM-LTR,1.1.2
-0.287,0.174,0.38,0.566,0.478,0.379,0.379,0.059,0.175,-0.063,-0.063,0.475,Copia-17_GR-I,1.1.2
-0.284,0.269,0.434,0.402,0.434,0.431,0.431,-0.103,0.272,-0.135,-0.135,0.43,Copia-17_GR-LTR,1.1.2
-0.321,0.201,0.431,0.493,0.489,0.43,0.43,0.088,0.202,-0.09,-0.09,0.485,Copia-17_JC-I,1.1.2
-0.496,0.301,0.531,0.632,0.578,0.529,0.529,0.175,0.302,0.027,0.027,0.575,Copia-17_JC-LTR,1.1.2
-0.289,0.158,0.344,0.389,0.361,0.343,0.343,0.069,0.158,-0.169,-0.169,0.357,Copia-17_LU-I,1.1.2
-0.349,0.266,0.452,0.411,0.456,0.45,0.45,0.028,0.268,-0.173,-0.173,0.451,Copia-17_LU-LTR,1.1.2
-0.289,0.165,0.379,0.534,0.456,0.378,0.378,0.114,0.165,-0.067,-0.067,0.452,Copia-17_Mad-I,1.1.2
-0.42,0.352,0.474,0.6,0.459,0.473,0.473,-0.007,0.35,-0.006,-0.006,0.455,Copia-17_Mad-LTR,1.1.2
-0.227,0.211,0.421,0.548,0.474,0.42,0.42,0.114,0.212,-0.064,-0.064,0.47,Copia-17_MLP-I,1.1.2
-0.196,0.088,0.171,0.63,0.34,0.17,0.17,0.007,0.082,0.023,0.023,0.335,Copia-17_MLP-LTR,1.1.2
-0.287,0.242,0.472,0.533,0.5,0.471,0.471,0.159,0.244,-0.062,-0.062,0.497,Copia-17_MN-I,1.1.2
-0.205,0.252,0.451,0.577,0.452,0.448,0.448,0.023,0.255,0.012,0.012,0.447,Copia-17_MN-LTR,1.1.2
-0.335,0.154,0.358,0.535,0.465,0.357,0.357,0.105,0.153,-0.068,-0.068,0.461,Copia-17_NN-I,1.1.2
-0.394,0.065,0.22,0.289,0.268,0.218,0.218,-0.07,0.067,-0.232,-0.232,0.264,Copia-17_NN-LTR,1.1.2
-0.181,-0.003,0.06,0.453,0.206,0.059,0.059,-0.021,-0.005,-0.113,-0.113,0.205,Copia-17_OS-I,1.1.2
-0.376,0.019,0.174,0.512,0.374,0.173,0.173,0.02,0.017,-0.116,-0.116,0.372,Copia-17_OS-LTR,1.1.2
-0.251,0.156,0.355,0.468,0.416,0.354,0.354,0.055,0.155,-0.101,-0.101,0.413,Copia-17_PAb-I,1.1.2
-0.326,0.278,0.53,0.487,0.561,0.529,0.529,0.094,0.28,-0.096,-0.096,0.559,Copia-17_PAb-LTR,1.1.2
-0.275,0.113,0.295,0.534,0.395,0.294,0.294,0.111,0.113,-0.074,-0.074,0.393,Copia-17_PGr-I,1.1.2
-0.356,0.177,0.361,0.481,0.426,0.359,0.359,-0.043,0.177,-0.159,-0.159,0.419,Copia-17_PGr-LTR,1.1.2
-0.253,0.085,0.254,0.45,0.361,0.253,0.253,0.012,0.084,-0.135,-0.135,0.358,Copia-17_PIT-I,1.1.2
-0.259,0.088,0.243,0.385,0.309,0.243,0.243,0.004,0.085,-0.167,-0.167,0.304,Copia-17_PIT-LTR,1.1.2
-0.265,0.15,0.324,0.515,0.398,0.323,0.323,0.058,0.149,-0.097,-0.097,0.396,Copia-17_PPe-I,1.1.2
-0.394,0.316,0.526,0.572,0.532,0.525,0.525,0.015,0.318,-0.002,-0.002,0.529,Copia-17_PPe-LTR,1.1.2
-0.245,0.008,0.148,0.518,0.32,0.148,0.148,0.033,0.007,-0.076,-0.076,0.318,Copia-17_PSo-I,1.1.2
-0.275,0.042,0.145,0.485,0.254,0.145,0.145,0.046,0.041,-0.1,-0.1,0.253,Copia-17_PSo-LTR,1.1.2
-0.23,0.097,0.243,0.39,0.319,0.242,0.242,0.018,0.096,-0.154,-0.154,0.316,Copia-17_PTa-I,1.1.2
-0.292,0.349,0.558,0.457,0.472,0.557,0.557,0.084,0.35,-0.13,-0.13,0.469,Copia-17_PTa-LTR,1.1.2
-0.346,0.114,0.364,0.654,0.507,0.363,0.363,0.132,0.115,0.008,0.008,0.503,Copia-17_PTc-I,1.1.2
-0.4,0.1,0.264,0.484,0.371,0.263,0.263,-0.011,0.099,-0.082,-0.082,0.369,Copia-17_PTc-LTR,1.1.2
-0.238,0.155,0.37,0.596,0.474,0.369,0.369,0.081,0.156,-0.053,-0.053,0.471,Copia-17_PTrit-I,1.1.2
-0.685,0.212,0.348,0.551,0.43,0.346,0.346,0.025,0.209,-0.034,-0.034,0.426,Copia-17_PTrit-LTR,1.1.2
